,text,star,app_id,reviewDate,Grammar
16728,Miguel🤩🤩,5,com.gameloft.android.ANMP.GloftGGHM,20/03/21,Error
16729,🤬🤬🤬🤬🤬🤬,1,com.gameloft.android.ANMP.GloftGGHM,20/03/21,Coorect
16730,"This is a world best game best,Best,best,best,best,best,best,best,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb!",5,com.gameloft.android.ANMP.GloftGGHM,20/03/21,Error
16731,"we need more ""towns map"" in the game......",2,com.gameloft.android.ANMP.GloftGGHM,20/03/21,Error
16732,good game too much adds though,5,com.gameloft.android.ANMP.GloftGGHM,20/03/21,Error
16733,Ok so i downloaded this app it took forever to download and now its telling me that i need to update this app do you know how long it took me to download it and its not even letting me update the app,2,com.gameloft.android.ANMP.GloftGGHM,20/03/21,Error
16734,Nc,4,com.gameloft.android.ANMP.GloftGGHM,20/03/21,Error
16735,The is good but atleast u should put a residing place for the character like gta 5 and others,4,com.gameloft.android.ANMP.GloftGGHM,20/03/21,Error
16736,Can you make a another game like gangster Vegas,5,com.gameloft.android.ANMP.GloftGGHM,20/03/21,Error
16737,This game fell like G T A mobile,5,com.gameloft.android.ANMP.GloftGGHM,20/03/21,Coorect
16738,nice game but in mission I got stuck in the ground and I can't move itself so can you please solve the problem,5,com.gameloft.android.ANMP.GloftGGHM,20/03/21,Error
16739,Love it this is a really fun game I rate it a 4 bc,4,com.gameloft.android.ANMP.GloftGGHM,20/03/21,Coorect
16740,"Hi,i love this game but please try to add in ultra realistic graphics because i dont want to download mods",4,com.gameloft.android.ANMP.GloftGGHM,20/03/21,Error
16741,😎😎ye sab kya,5,com.gameloft.android.ANMP.GloftGGHM,20/03/21,Error
16742,Everything's alright but driving inside the car is missing pls also add that viewing angle,4,com.gameloft.android.ANMP.GloftGGHM,20/03/21,Coorect
16743,This is very good and nice game,4,com.gameloft.android.ANMP.GloftGGHM,20/03/21,Coorect
16744,Wow,5,com.gameloft.android.ANMP.GloftGGHM,20/03/21,Coorect
16745,Clarel to be able skills in to be able to the most popular 5per and including a good time for the 97381 years of experience of the most.,1,com.gameloft.android.ANMP.GloftGGHM,20/03/21,Error
16746,All is good but I saw the comments ple don't keep like that and one comment is real that is when we will go to garage the in older version we can see all ads easyly but now the ads are not coming ple show my commen in top and in all ple pick my comment Gangstar Vegas ple my request I only not that ple sat the lagging proble. Too some body also kept iam using 4 GB ram and 8 GB storage and they told there is more lag bit I is courses by you storage ple ple ple check and clean your storage bro ple,3,com.gameloft.android.ANMP.GloftGGHM,20/03/21,Error
16747,Gg,5,com.gameloft.android.ANMP.GloftGGHM,20/03/21,Error
16748,I have a problem u people want so much space to download to update and nothing changes when it is updated so your game sucks u don't even have a partner 👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎 losers,1,com.gameloft.android.ANMP.GloftGGHM,20/03/21,Error
16749,Super and wanter full,5,com.gameloft.android.ANMP.GloftGGHM,20/03/21,Error
16750,Best function 👌,5,com.gameloft.android.ANMP.GloftGGHM,20/03/21,Coorect
16751,good,1,com.gameloft.android.ANMP.GloftGGHM,20/03/21,Coorect
16752,I love this game,5,com.gameloft.android.ANMP.GloftGGHM,20/03/21,Coorect
16753,Xufvhf. फ्री फाय,4,com.gameloft.android.ANMP.GloftGGHM,20/03/21,Error
16754,POST,5,com.gameloft.android.ANMP.GloftGGHM,20/03/21,Coorect
16755,"Nothing special about the game a gta clone at it worst, hate it worse at driving worse at fighting, cars are nice though, Cant even match gta vice city",1,com.gameloft.android.ANMP.GloftGGHM,20/03/21,Error
16756,It's like gts but much less map but it's good,4,com.gameloft.android.ANMP.GloftGGHM,20/03/21,Error
16757,This game is too bore......!,5,com.gameloft.android.ANMP.GloftGGHM,20/03/21,Error
16758,Nh,5,com.gameloft.android.ANMP.GloftGGHM,20/03/21,Error
16759,Good game but a lot of ads and bugs on the game mostly in the construction mission,1,com.gameloft.android.ANMP.GloftGGHM,20/03/21,Coorect
16760,Very very best game,5,com.gameloft.android.ANMP.GloftGGHM,20/03/21,Error
16761,Nice one indeed,5,com.gameloft.android.ANMP.GloftGGHM,20/03/21,Coorect
16762,Good game 🎮 for Android,5,com.gameloft.android.ANMP.GloftGGHM,20/03/21,Coorect
16763,Superb game,5,com.gameloft.android.ANMP.GloftGGHM,20/03/21,Coorect
16764,THE BEST GAME EVER 🥰🥰🥰,5,com.gameloft.android.ANMP.GloftGGHM,20/03/21,Coorect
16765,Nice Game,5,com.gameloft.android.ANMP.GloftGGHM,20/03/21,Coorect
16766,Tatti game controls hi gayab hoo gye,1,com.gameloft.android.ANMP.GloftGGHM,20/03/21,Error
16767,Yes game is very best nice game Par ek Batt Galat he kee Jabbh bhe Dillon's Karo to nhi hote,5,com.gameloft.android.ANMP.GloftGGHM,20/03/21,Error
16768,I like this game,5,com.gameloft.android.ANMP.GloftGGHM,20/03/21,Coorect
16769,Bad game when i download a mod it doesnt let me in what is customare care@!,1,com.gameloft.android.ANMP.GloftGGHM,20/03/21,Error
16770,"Worst game since the update !!! Ads don't work , controls are POOR and selling of cars takes 3 hrs !! It was better before 2015 now , it's just baaaaad!!!!",1,com.gameloft.android.ANMP.GloftGGHM,20/03/21,Error
16771,This game is a lot of fun you can do the missions or just mess around witch i do 😅😅😅😅😈😈😈,5,com.gameloft.android.ANMP.GloftGGHM,20/03/21,Error
16772,Best game ever,5,com.gameloft.android.ANMP.GloftGGHM,20/03/21,Coorect
16773,Very good game and I like it,4,com.gameloft.android.ANMP.GloftGGHM,20/03/21,Coorect
16774,Wow very very good game game have many car,4,com.gameloft.android.ANMP.GloftGGHM,20/03/21,Error
16775,Nice,5,com.gameloft.android.ANMP.GloftGGHM,20/03/21,Coorect
16776,Perfect game i doesn't play in this type of game owesome fantastc marvelous,5,com.gameloft.android.ANMP.GloftGGHM,20/03/21,Error
16777,This game is fantastic 👍👍👍👍,5,com.gameloft.android.ANMP.GloftGGHM,20/03/21,Coorect
16778,Super games,5,com.gameloft.android.ANMP.GloftGGHM,20/03/21,Coorect
16779,This is the best game it's grafics is very good man I love it 😍😍😍😍😍🤩,5,com.gameloft.android.ANMP.GloftGGHM,20/03/21,Error
16780,Best,5,com.gameloft.android.ANMP.GloftGGHM,20/03/21,Coorect
16781,My experience was out of this world👽👽🦸🤡🤕🤑🤑🤑🤑🤑🤑,5,com.gameloft.android.ANMP.GloftGGHM,20/03/21,Error
16782,Best Game for android.,5,com.gameloft.android.ANMP.GloftGGHM,20/03/21,Coorect
16783,Good,5,com.gameloft.android.ANMP.GloftGGHM,20/03/21,Coorect
16784,Best open world game ever,5,com.gameloft.android.ANMP.GloftGGHM,20/03/21,Coorect
16785,Its a super game but its graphics could be better and i thing that it want more thinks to do like buying houses pets amimals.and girlfriend like in vicity,5,com.gameloft.android.ANMP.GloftGGHM,20/03/21,Error
16786,It is like gta 5,5,com.gameloft.android.ANMP.GloftGGHM,20/03/21,Error
16787,Not well,5,com.gameloft.android.ANMP.GloftGGHM,20/03/21,Coorect
16788,But why is the game is not updating,4,com.gameloft.android.ANMP.GloftGGHM,20/03/21,Coorect
16789,I think that it's like in real life and plz make the game storage very lo like 90 mb,1,com.gameloft.android.ANMP.GloftGGHM,20/03/21,Error
16790,I lose my Dreadguard I collected in battle pass. But when buy Legion in alian event I losted my Dreadguard.,1,com.gameloft.android.ANMP.GloftGGHM,20/03/21,Error
16791,Op,4,com.gameloft.android.ANMP.GloftGGHM,20/03/21,Coorect
16792,Bahut Sare games se aacha game he gta5 jesa,5,com.gameloft.android.ANMP.GloftGGHM,20/03/21,Error
16793,Tati,1,com.gameloft.android.ANMP.GloftGGHM,20/03/21,Error
16794,Poor,1,com.gameloft.android.ANMP.GloftGGHM,20/03/21,Coorect
16795,"This game isn't really good, it because this game has an ads everywhere, Like everytime you open or go to the main menu and map There are ads pop up and it was sometime unskipable. Items are so expensive and auto aiming that was bad and the graphic doesnt really good",2,com.gameloft.android.ANMP.GloftGGHM,20/03/21,Error
16796,Very nice👏 game,5,com.gameloft.android.ANMP.GloftGGHM,20/03/21,Error
16797,A very good game with great graphics.,4,com.gameloft.android.ANMP.GloftGGHM,20/03/21,Coorect
16798,👍👍😠😠😠😠😠,5,com.gameloft.android.ANMP.GloftGGHM,20/03/21,Coorect
16799,game is cool,3,com.gameloft.android.ANMP.GloftGGHM,20/03/21,Error
16800,The game is good only when you hack,5,com.gameloft.android.ANMP.GloftGGHM,20/03/21,Coorect
16801,Good game,5,com.gameloft.android.ANMP.GloftGGHM,20/03/21,Coorect
16802,Hey games loft e if you are reading this in any way please can you make online servers for people who finished the game that would be so cool if we could play with each other that is all I love your game I'm giving it 4 stars for now until you make server's pls and I'm saying this because my acsolly all my cousin's want to play online but still want to play on this game online so you see alot of people who download the game wants online and also LAC is taking place in online GTA games,4,com.gameloft.android.ANMP.GloftGGHM,20/03/21,Error
16803,Parathmesh kharapas,3,com.gameloft.android.ANMP.GloftGGHM,20/03/21,Error
16804,This game is super,5,com.gameloft.android.ANMP.GloftGGHM,20/03/21,Coorect
16805,Nice,5,com.gameloft.android.ANMP.GloftGGHM,20/03/21,Coorect
16806,very helpfull,5,com.makemytrip,20/03/21,Error
16807,"Never do any booking via mmt ....zero customer support I have booked a flight with pnr C6U8JM which was cancelled by the airlines and airline refunded the money to mmt but mmt is not refunding the money. They don't attend the call, don't reply your mail ...zero support. They are cheaters, frauds. Its been 9 months and I am going to file complaint against them. You can save yourself by not booking with them. MakeMyTrip is a cheater.",1,com.makemytrip,20/03/21,Error
16808,Worst interface,1,com.makemytrip,20/03/21,Coorect
16809,"Driver is too rude , behaviour of driver not good ,very rush driving ,",1,com.makemytrip,20/03/21,Error
16810,Amazing,3,com.makemytrip,20/03/21,Coorect
16811,Excellent,5,com.makemytrip,20/03/21,Coorect
16812,Unable to change flight date. Pathetic. Your servers are trash in time of need!,1,com.makemytrip,20/03/21,Coorect
16813,nice,5,com.makemytrip,20/03/21,Coorect
16814,"Worst , pathetic support , there is no option to talk to customer care agent..... !!!!¡!!!! MMT is not refunding my money on one ticket and not allowing to booking a ticket on another credit shell account.. no response to emails and calls.",1,com.makemytrip,20/03/21,Error
16815,"Worst experience ever, we have been trying to reschedule our flight tickets via app and other ways but we are unable to do so as the app becomes unresponsive and when we are trying to get in touch with the customer care to get the resolution we receive no response from there as well WHAT KIND OF SERVICE ARE YOU PEOPLE PROVIDING??!! PATHETIC!!",1,com.makemytrip,20/03/21,Error
16816,I booked round trip flight tickets from delhi to bali through makemytrip. due to corona it got cancelled from airlines. Its been more than a year and i dont know where my money is. call center people are unable to provide a solution and close my ticket without my permission. feel like mentally harassed and broken. i will never recommend anyone to use makemytrip. highly unprofessional people sitting at other end who will make your life living hell,1,com.makemytrip,20/03/21,Error
16817,Late response from customer care but overall good,4,com.makemytrip,20/03/21,Coorect
16818,Where in bus booking?,1,com.makemytrip,20/03/21,Coorect
16819,Excellent,5,com.makemytrip,20/03/21,Coorect
16820,My train was cancelled on 18 of march 2021 but I didn't get a refund till yet and now I am not able to contact with customers services of makemytrip. Please help,1,com.makemytrip,20/03/21,Error
16821,This is the worst app that i have ever used. I have been trying to contact customer service but the service is worst .There is no one to listen you. From march 8th i am trying a solution. I must say i will never use this app and i will never recommend. This app is fraud.,1,com.makemytrip,20/03/21,Error
16822,Good,5,com.makemytrip,20/03/21,Coorect
16823,Excellent experience,5,com.makemytrip,20/03/21,Coorect
16824,wow,5,com.makemytrip,20/03/21,Coorect
16825,nice,5,com.makemytrip,20/03/21,Coorect
16826,Not able to raise any complaints or tickets,1,com.makemytrip,20/03/21,Coorect
16827,Osmmm,5,com.makemytrip,20/03/21,Error
16828,Very bad customer support experience,1,com.makemytrip,20/03/21,Coorect
16829,They dont support you in any matter especially in money refunding process,1,com.makemytrip,20/03/21,Error
16830,"my flight for Munbai to Lucknow vide PNR JDZ8T was cancelled by airline due to Covid19. I already requested for processing  refund. MMT is not processing my refund whereas airindia may have process refund to MMT. Also as per guideline issued by Supreme Court of India, Airlines are supposed to refund booking amount for suspended  flights by airlines  due to COVID 19. Hence MMT is not following guidelines of honourable Supreme Court. MMT Chor Company. Don't book ticket from MMT.",1,com.makemytrip,20/03/21,Error
16831,Good,5,com.makemytrip,20/03/21,Coorect
16832,Very poor service providing to the customer my airlines goair refunded all amount to MakeMyTrip but MakeMyTrip is nat refunding that amount to me😡😡😡 Even that customer care also nat responding the call PNR number is - OD2M3X,1,com.makemytrip,20/03/21,Error
16833,i like it,3,com.makemytrip,20/03/21,Error
16834,good,4,com.makemytrip,20/03/21,Coorect
16835,conventional fee is high,2,com.makemytrip,20/03/21,Error
16836,On cancellation no refund received. Plus after the date of booking there was no option of rescheduling and breakup of cancellation charges... First time in life it has happened with mmt... No proper customer care contact unlike other apps...,1,com.makemytrip,20/03/21,Error
16837,After booking hotels why you not paid money to hotel . I need my cash back,1,com.makemytrip,20/03/21,Error
16838,I love makemy trip travel coz it's awesome n comfortable amazing experince n I love spicejet flight coz it's lovely amzaing n I love all airhotest coz they very nice n sweet love u all tq so much for feel me comfortable n nice treat tq all of u ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️🌹🌹🌹,5,com.makemytrip,20/03/21,Error
16839,Helps in journy,5,com.makemytrip,20/03/21,Error
16840,Fast and convenient.,4,com.makemytrip,20/03/21,Coorect
16841,Very bad service after cancel flight ticket,1,com.makemytrip,20/03/21,Coorect
16842,Great,5,com.makemytrip,20/03/21,Coorect
16843,Holding my refund since months.,1,com.makemytrip,20/03/21,Coorect
16844,Notifications NON-STOP. So irritating,1,com.makemytrip,20/03/21,Coorect
16845,"on 2nd and 3rd of feb i booked a total of 6flight tickets through Makemytrip and on 15th mar i cancelled my full booking and i was suppose to get a total refund of 22,121rs. But its been over 5days and i haven't get any refund..i tried to get in contact with MMT but every time i failed...in app its said 4working days required to credit amount in Rupay and its been 6days..and after reading all review i think i have been scammed by MMT..tried to contact on Insta,fb,customer care but no reply thugs",1,com.makemytrip,20/03/21,Error
16846,No customer care,1,com.makemytrip,20/03/21,Coorect
16847,Cancellation amont not cridited into my account and no response from customer care service poor service,1,com.makemytrip,20/03/21,Error
16848,Very Good,4,com.makemytrip,20/03/21,Coorect
16849,"Problems are not solve, and customer care service verry bad.... Can't talk with customer care very bad experience with mmt Please ban the app from india...... Very worst experience facing everyone",1,com.makemytrip,20/03/21,Error
16850,I would have given -ve star if it was possible.. My booking got cancelled midway and my amount got debited..but mmt has not refunded yet..they dnt even have a cc..u cant c cancelled bokin in trip history...mmt is totally a fraud..lootin inocent persn..,1,com.makemytrip,20/03/21,Error
16851,They deducted money two times for same ticket...for booking from karad to Bengaluru,1,com.makemytrip,20/03/21,Error
16852,good,5,com.makemytrip,20/03/21,Coorect
16853,No one recieve call and also do not give refund after airlines already gave to make my trip refund,1,com.makemytrip,20/03/21,Error
16854,No where contact number provided,1,com.makemytrip,20/03/21,Coorect
16855,No option to add gift card.They are making fool of people and neither customer care is working.No one to help or assist.,1,com.makemytrip,20/03/21,Error
16856,"Most third class app,most worst customer care service.I have booked a flight ticket which was cancelled by airlines.airlines makes refund money but makemytrip not responding till now.please dont book your ticket with this app.most third class app.",1,com.makemytrip,20/03/21,Error
16857,Good one,5,com.makemytrip,20/03/21,Coorect
16858,Easy to use,5,com.makemytrip,20/03/21,Coorect
16859,Good,5,com.makemytrip,20/03/21,Coorect
16860,"Extremely unprofessional in refund process.raised the refund request for a non operational flight 6 months back.The airline had refunded the money at their end.MMT holding the money for no reason.Tried mailing,contacted customer support.Seems like no urge to refund customers money.",1,com.makemytrip,20/03/21,Error
16861,One of the best ) Makemytrip,5,com.makemytrip,20/03/21,Error
16862,"I had booked two tickets for self & wife for 19/01/2021 from Varanasi to New Delhi by spicejet evening flight through MMT. Around 1100 hrs on the day of flight, the airline informed that the flight had been canceled. MMT initiated a refund but deducted around Rs 700/- in the name of handling charges. This was nothing but open loot. Despite raising issues nothing was done. ANIL KUMAR GAUTAM",1,com.makemytrip,20/03/21,Error
16863,"They ask me to get all my money back on a phone call ... but I think it was a prank, because I have not received my money yet.",1,com.makemytrip,20/03/21,Coorect
16864,Third class experience. Not able to make contact with the custome care in order to get the required refunds. MMT AUTO GENERATED CALL SHARES SOME LINKS WHICH IS ABSOLUTELY OF NO USE. WORST EVER APP.,1,com.makemytrip,20/03/21,Error
16865,Nice,5,com.makemytrip,20/03/21,Coorect
16866,I didn't got refund and they canceled my trip without a reason worst app ever just refund my money back in my account as soon as possible.,1,com.makemytrip,20/03/21,Error
16867,I am not able to contact customer care regarding my refund it's all most 2 month more amount 4149 rs .worst customer service.,1,com.makemytrip,20/03/21,Error
16868,Very bad apps,5,com.makemytrip,20/03/21,Coorect
16869,good,5,com.makemytrip,20/03/21,Coorect
16870,Easy booking,5,com.makemytrip,20/03/21,Coorect
16871,"Worst booking portal ! Horrible and non existing customer care! They will do your booking and take the money and then no confirmation emails, no trips being shown as confirmed in the app or in the account and when you try to reach customer care! It's basically non existing! PLEASE STAY AWAY FROM SUCH CHEATERS! I never really write reviews but can imagine the extent of frustration leading us here to get some answers regarding our booking.",1,com.makemytrip,20/03/21,Error
16872,because u keep changing the schedule,1,com.makemytrip,20/03/21,Error
16873,My refund is pending from 8th November 2020,1,com.makemytrip,20/03/21,Coorect
16874,Pathetic service. No response from customer care at all. Refund process is pathetic... We have been trying to get the refund for last 4 months but no response,1,com.makemytrip,20/03/21,Coorect
16875,Such a bad customer support experience.I tried to contact customer support 100 times.But no one is there to solve your queries regarding flights or anything.Their is no option to talk to any executive or any person.Kindly help!,1,com.makemytrip,20/03/21,Error
16876,bad customer care services it's been 4 months since my booking was cancelled and I still haven't got a refund. Everytime I call customer care the call gets cut and tells me to check the app. I call them around 9 times a day and nothing happens. I spoke to the airline and they have said they are ready to refund but make my trip hasn't bothered to call them. It just shows how much they value their customers.Mmt is a joke of a company. Never download this app.,1,com.makemytrip,20/03/21,Error
16877,bad customer care services it's been 4 months since my booking was cancelled and I still haven't got a refund. Everytime I call customer care the call gets cut and tells me to check the app. I call them around 9 times a day and nothing happens. I spoke to the airline and they have said they are ready to refund but make my trip hasn't bothered to call them. It just shows how much they value their customers.Mmt is a joke of a company. Never download this app.,1,com.makemytrip,20/03/21,Error
16878,Excellent,5,com.makemytrip,20/03/21,Coorect
16879,no good offers,2,com.makemytrip,20/03/21,Error
16880,There is just no way that a help can be asked from the portal. All foolish automated replies. It is very frustrating.,1,com.makemytrip,20/03/21,Coorect
16881,Stupid add. Doesn't let you speak with customer service,1,com.makemytrip,20/03/21,Coorect
16882,good,5,com.makemytrip,20/03/21,Coorect
16883,Data availability enable us to take good decision.,5,com.makemytrip,20/03/21,Coorect
16884,Hard to find customer care very perthatic,1,com.makemytrip,20/03/21,Error
16885,Chor h sale dont do any sort of booking from this app..,1,com.makemytrip,20/03/21,Error
16886,Payment deducted but ticket not confirmed and amount not credited back to my account,1,com.makemytrip,20/03/21,Coorect
16887,Nice game but too many ads......,5,com.ea.game.pvzfree_row,20/03/21,Coorect
16888,Not helping at all .. I booked my hotel through makemytrip but the hotel denied in check in they promise for alternative arrangment but still no reponse recived till date ...this is wrost,1,com.makemytrip,20/03/21,Error
16889,No possibility to reach customer care or talk to someone in case of emergency,1,com.makemytrip,20/03/21,Coorect
16890,good,5,com.makemytrip,20/03/21,Coorect
16891,Worst customer service !!! I had a confirmed booking at a home stay and the homestay said that due to them being booked they won't honor MakeMyTrip bookings. I tried contacting MMT help and all I got was an automated line with useless options. There is nothing you can do if the hotel refuses your booking. I have emailed them too and even after 5 days I haven't gotten a reply back from them. If you want to stranded in the middle of nowhere this is the app to book your stay.,1,com.makemytrip,20/03/21,Error
16892,"Useless App, cannot find contact of makemytrip, for my refund from Goair airline, who refunded a canceled ticket to Makemytrip, have to get my refund from makemytrip",1,com.makemytrip,20/03/21,Error
16893,Very Good service,5,com.makemytrip,20/03/21,Coorect
16894,"This is very bad service, I have cancelled filght ticket but didn't get refund, wondering I am unable raise ticket or call. I have no option to connect with MMT",1,com.makemytrip,20/03/21,Error
16895,"Very bad experience. I have not yet received refund for a flight which was cancelled 1 year back. They do not repsond to email nor do they have an option to speak to customer care. How are we supposed to communicate and get reply to the queries ?? PNR: N4NDH5, H6QCD",1,com.makemytrip,20/03/21,Error
16896,Room not booked but money got deducted and I can't find any link on app to contact mmt. Very very poor,1,com.makemytrip,20/03/21,Error
16897,upi payment failed many times,2,com.makemytrip,20/03/21,Error
16898,Fast and easy,5,com.makemytrip,20/03/21,Coorect
16899,No way to contact customer support,1,com.makemytrip,20/03/21,Coorect
16900,Ugly. Didn't stay. Used another place.,1,com.makemytrip,20/03/21,Coorect
16901,No customer service button on app,1,com.makemytrip,20/03/21,Coorect
16902,Nice,4,com.makemytrip,20/03/21,Coorect
16903,Vool X future fh,5,com.ea.game.pvzfree_row,20/03/21,Error
16904,"The hidden video song, store swiping from bottom to view achievement is missing.",3,com.ea.game.pvzfree_row,20/03/21,Coorect
16905,Aladdin,2,com.ea.game.pvzfree_row,20/03/21,Coorect
16906,Bad,1,com.ea.game.pvzfree_row,20/03/21,Coorect
16907,👍👍👍👍👍👍,5,com.ea.game.pvzfree_row,20/03/21,Coorect
16908,This game is so fun to play,5,com.ea.game.pvzfree_row,20/03/21,Coorect
16909,Summa Vachicoooo,3,com.ea.game.pvzfree_row,20/03/21,Error
16910,this game was very intersting i loved this game but its zen garden will unlocked very late when you will complete Your all the adventure levels but i like this game . and its second part was also nice but not excellent compare to its first part.,5,com.ea.game.pvzfree_row,20/03/21,Error
16911,"This game is very op but problem is,I press to plant the plants but some time delay, so solve the problem as soon as possible but game is Very nice",5,com.ea.game.pvzfree_row,20/03/21,Error
16912,Its very wonderful game so super,5,com.ea.game.pvzfree_row,20/03/21,Coorect
16913,👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻,5,com.ea.game.pvzfree_row,20/03/21,Coorect
16914,its nice game but it have some bug 1 lagggy 2 quiting it self,5,com.ea.game.pvzfree_row,20/03/21,Error
16915,I have 4 words for you best game on mobile,5,com.ea.game.pvzfree_row,20/03/21,Error
16916,Wala basta nag bigay ako Haahahaha,5,com.ea.game.pvzfree_row,20/03/21,Error
16917,Amazing game 😄 bro but delete this ahaaaaaaaaaaaaaaaaaaaaaaaaa! Okay,4,com.ea.game.pvzfree_row,20/03/21,Error
16918,G.rupesh,5,com.ea.game.pvzfree_row,20/03/21,Error
16919,Good,5,com.ea.game.pvzfree_row,20/03/21,Coorect
16920,Good game. Dont like how you have to manually select the next level when you have beqten the game,5,com.ea.game.pvzfree_row,20/03/21,Error
16921,So good,5,com.ea.game.pvzfree_row,20/03/21,Coorect
16922,I really enjoyed the game..,5,com.ea.game.pvzfree_row,20/03/21,Error
16923,I really enjoy this game wonderful game,5,com.ea.game.pvzfree_row,20/03/21,Coorect
16924,Hey this is a great game but i started playing about 2 or 3 weeks ago and the game just reset all of a sudden and i cant seem to get it back. This is quite upseting becuase i had played on it for many hours. Im juzt wondering if it would be possible to get back,1,com.ea.game.pvzfree_row,20/03/21,Error
16925,Very fun game but it has a lot of ads.just as i remember in my childhood.i really do recomend this game anyways.,4,com.ea.game.pvzfree_row,20/03/21,Error
16926,Zain,5,com.ea.game.pvzfree_row,20/03/21,Error
16927,Nice,5,com.ea.game.pvzfree_row,20/03/21,Coorect
16928,Any one knows i played this game i had abig garden and all of a sudden all my saved games got deleted 😢 any one help?,5,com.ea.game.pvzfree_row,20/03/21,Error
16929,"Guy you can just turn off your internet,and there will be no ads also I love this game I have been playing it since 2014 I love it",5,com.ea.game.pvzfree_row,20/03/21,Error
16930,Fantastic,5,com.ea.game.pvzfree_row,20/03/21,Coorect
16931,I love this game,5,com.ea.game.pvzfree_row,20/03/21,Coorect
16932,Very very good day play this game good game,5,com.ea.game.pvzfree_row,20/03/21,Error
16933,Cool nice app,5,com.ea.game.pvzfree_row,20/03/21,Coorect
16934,Super,5,com.ea.game.pvzfree_row,20/03/21,Coorect
16935,Nice game...,5,com.ea.game.pvzfree_row,20/03/21,Coorect
16936,Really addictive game,5,com.ea.game.pvzfree_row,20/03/21,Coorect
16937,👍👍👍👍👍👍💙💙💙💙💙,3,com.ea.game.pvzfree_row,20/03/21,Coorect
16938,Plants vs. Zombies is ok,5,com.ea.game.pvzfree_row,20/03/21,Coorect
16939,एर्ज्क्ल्ल्म्ज़,1,com.ea.game.pvzfree_row,20/03/21,Coorect
16940,Op,5,com.ea.game.pvzfree_row,20/03/21,Coorect
16941,I like the idea of the game and the graphics but I don't like the series games I mean the level game I like storyline game but game is nice,4,com.ea.game.pvzfree_row,20/03/21,Error
16942,This is an awesome game the graphics is a little bit rough but nice,5,com.ea.game.pvzfree_row,20/03/21,Error
16943,COoooooooOoooOOoooooooool game ⭐🍎⭐⭐🍎🍎🍎⭐ 🍎🍎⭐🍎🍎⭐🍎🍎 ⭐🍎⭐🍎🍎⭐🍎🍎 ⭐🍎⭐🍎🍎⭐🍎🍎 ⭐🍎⭐🍎🍎⭐🍎🍎 ⭐🍎⭐⭐🍎🍎🍎⭐ 😊😊😊😊😊😊😊😊😊😊,5,com.ea.game.pvzfree_row,20/03/21,Error
16944,I like this game,5,com.ea.game.pvzfree_row,20/03/21,Coorect
16945,Best,5,com.ea.game.pvzfree_row,20/03/21,Coorect
16946,i love this game its good,5,com.ea.game.pvzfree_row,20/03/21,Error
16947,uup😎🙂,5,com.ea.game.pvzfree_row,20/03/21,Error
16948,I like this game so much🤗.,5,com.ea.game.pvzfree_row,20/03/21,Error
16949,Very nice game,5,com.ea.game.pvzfree_row,20/03/21,Coorect
16950,🤑🤑🤑🤑🤑🤑🙂🙂🙂🙂🙂🙂🙂,5,com.ea.game.pvzfree_row,20/03/21,Coorect
16951,🎮,5,com.ea.game.pvzfree_row,20/03/21,Coorect
16952,Good,3,com.ea.game.pvzfree_row,20/03/21,Coorect
16953,The worst experience of my life....this game should be banned forever,1,com.ea.game.pvzfree_row,20/03/21,Coorect
16954,"I love the game and i know its still updating its still growing so please add more plants and change the current UI i dont like it and i think a lot of players do to pls also add more lvls its kinda boring if u finish it all :( pls add more to this game this has too much potential but its being wasted please update i have a lot of designs and ideas for plants but im not a developer but hinestly if i am i would go and recreate the game add stuff, balance the damage and more please i beg u guys:)",2,com.ea.game.pvzfree_row,20/03/21,Error
16955,Good game 🎮,5,com.ea.game.pvzfree_row,20/03/21,Coorect
16956,I love this game a little bit but I gave this 5 star because it's cool 😁,5,com.ea.game.pvzfree_row,20/03/21,Error
16957,جميلة,5,com.ea.game.pvzfree_row,20/03/21,Coorect
16958,Takes 5-6 hours to get what one dollar could buy. Pay to win game.,1,com.ea.game.pvzfree_row,20/03/21,Coorect
16959,I enjoy the day when I'm playing this game,5,com.ea.game.pvzfree_row,20/03/21,Coorect
